pincode,area,neighborhood,latitude,longitude,occurrence_time,report_time,authority_arrival_time,hour,day_of_week,is_weekend,is_night,is_evening,is_rush_hour,reporting_delay_minutes,response_time_minutes,total_resolution_time_minutes,victim_age,signal_count_last_7d,signal_count_last_30d,signal_density_ratio,risk_level
600004,Mylapore,Central Chennai,13.039618,80.266338,2025-09-02T03:58:00,2025-09-02T04:08:00,2025-09-02T04:22:00,3,1,0,1,0,0,10,14,24,36,6,33,0.176,1
600042,Thiruvanmiyur,South Chennai,12.981957,80.261356,2025-06-13T09:15:00,2025-06-13T09:22:00,2025-06-13T09:28:00,9,4,0,0,0,1,7,6,13,22,1,9,0.1,0
600024,Ashok Nagar,West Chennai,13.035387,80.208147,2025-11-26T21:27:00,2025-11-26T21:34:00,2025-11-26T21:43:00,21,2,0,0,1,0,7,9,16,24,4,22,0.174,1
600007,Perambur,North Chennai,13.117675,80.234767,2025-11-25T17:34:00,2025-11-25T18:05:00,2025-11-25T18:26:00,17,1,0,0,0,1,31,21,52,53,6,44,0.133,2
600028,Nungambakkam,Central Chennai,13.057534,80.243308,2025-11-25T18:21:00,2025-11-25T18:28:00,2025-11-25T18:41:00,18,1,0,0,1,1,7,13,20,18,7,23,0.292,1
600007,Perambur,North Chennai,13.113569,80.233961,2025-06-20T10:01:00,2025-06-20T10:14:00,2025-06-20T10:36:00,10,4,0,0,0,1,13,22,35,49,6,38,0.154,2
600004,Mylapore,Central Chennai,13.035828,80.26692,2025-07-27T23:09:00,2025-07-27T23:18:00,2025-07-27T23:29:00,23,6,1,1,0,0,9,11,20,22,5,22,0.217,1
600007,Perambur,North Chennai,13.113591,80.236536,2025-06-08T20:13:00,2025-06-08T20:44:00,2025-06-08T21:11:00,20,6,1,0,1,1,31,27,58,22,2,45,0.043,2
600020,Anna Nagar,West Chennai,13.084921,80.208729,2025-09-10T01:29:00,2025-09-10T01:38:00,2025-09-10T01:52:00,1,2,0,1,0,0,9,14,23,22,2,23,0.083,1
600011,Royapuram,North Chennai,13.104628,80.288722,2025-09-19T22:18:00,2025-09-19T22:53:00,2025-09-19T23:12:00,22,4,0,1,1,0,35,19,54,15,6,37,0.158,2
600007,Perambur,North Chennai,13.112624,80.241232,2025-08-26T21:30:00,2025-08-26T21:57:00,2025-08-26T22:14:00,21,1,0,0,1,0,27,17,44,15,4,39,0.1,2
600001,Parrys Corner,George Town,13.089388,80.278815,2025-09-23T21:17:00,2025-09-23T21:41:00,2025-09-23T21:56:00,21,1,0,0,1,0,24,15,39,44,11,51,0.212,2
600003,Park Town,Central Chennai,13.081677,80.284069,2025-11-06T03:48:00,2025-11-06T04:13:00,2025-11-06T04:34:00,3,3,0,1,0,0,25,21,46,16,6,43,0.136,2
600042,Thiruvanmiyur,South Chennai,12.98228,80.257986,2025-09-08T01:53:00,2025-09-08T01:58:00,2025-09-08T02:06:00,1,0,0,1,0,0,5,8,13,33,1,10,0.091,0
600001,Parrys Corner,George Town,13.09335,80.2777,2025-10-19T14:34:00,2025-10-19T14:44:00,2025-10-19T15:00:00,14,6,1,0,0,0,10,16,26,17,8,35,0.222,2
600007,Perambur,North Chennai,13.11258,80.240601,2025-10-13T22:56:00,2025-10-13T23:09:00,2025-10-13T23:36:00,22,0,0,1,1,0,13,27,40,37,8,43,0.182,2
600096,OMR,IT Corridor,12.9423,80.234247,2025-09-15T15:53:00,2025-09-15T15:54:00,2025-09-15T16:01:00,15,0,0,0,0,0,1,7,8,39,2,18,0.105,0
600007,Perambur,North Chennai,13.115849,80.243313,2025-08-07T07:31:00,2025-08-07T07:59:00,2025-08-07T08:19:00,7,3,0,0,0,0,28,20,48,21,9,43,0.205,2
600011,Royapuram,North Chennai,13.104705,80.286963,2025-11-02T06:24:00,2025-11-02T06:45:00,2025-11-02T07:01:00,6,6,1,0,0,0,21,16,37,53,4,35,0.111,2
600001,Parrys Corner,George Town,13.087935,80.281725,2025-11-01T23:34:00,2025-11-01T23:47:00,2025-11-02T00:11:00,23,5,1,1,0,0,13,24,37,40,7,46,0.149,2
600006,Triplicane,Central Chennai,13.05958,80.276821,2025-10-22T20:24:00,2025-10-22T20:29:00,2025-10-22T20:43:00,20,2,0,0,1,1,5,14,19,63,1,30,0.032,1
600001,Parrys Corner,George Town,13.086871,80.280564,2025-07-19T23:22:00,2025-07-19T23:28:00,2025-07-19T23:52:00,23,5,1,1,0,0,6,24,30,25,9,48,0.184,2
600021,Kodungaiyur,North Chennai,13.132806,80.254635,2025-08-11T17:41:00,2025-08-11T17:49:00,2025-08-11T18:24:00,17,0,0,0,0,1,8,35,43,60,2,43,0.045,2
600041,Adyar,South Chennai,13.007437,80.25729,2025-09-13T14:51:00,2025-09-13T14:57:00,2025-09-13T15:05:00,14,5,1,0,0,0,6,8,14,20,4,15,0.25,0
600001,Parrys Corner,George Town,13.084534,80.280433,2025-10-10T06:55:00,2025-10-10T07:11:00,2025-10-10T07:34:00,6,4,0,0,0,0,16,23,39,41,7,37,0.184,2
600007,Perambur,North Chennai,13.112065,80.236862,2025-10-05T10:53:00,2025-10-05T11:32:00,2025-10-05T12:06:00,10,6,1,0,0,1,39,34,73,38,6,26,0.222,2
600090,Velachery,South Chennai,12.97456,80.21935,2025-11-21T13:01:00,2025-11-21T13:10:00,2025-11-21T13:19:00,13,4,0,0,0,0,9,9,18,42,1,20,0.048,0
600113,Sholinganallur,IT Corridor,12.899808,80.225268,2025-10-20T22:07:00,2025-10-20T22:13:00,2025-10-20T22:28:00,22,0,0,1,1,0,6,15,21,18,4,19,0.2,1
600017,T. Nagar,Central Chennai,13.040393,80.231774,2025-10-07T15:38:00,2025-10-07T15:40:00,2025-10-07T15:50:00,15,1,0,0,0,0,2,10,12,22,6,23,0.25,1
600023,Vyasarpadi,North Chennai,13.111618,80.248205,2025-11-15T12:21:00,2025-11-15T12:58:00,2025-11-15T13:14:00,12,5,1,0,0,0,37,16,53,57,10,53,0.185,2
600096,OMR,IT Corridor,12.939671,80.22398,2025-07-12T13:22:00,2025-07-12T13:31:00,2025-07-12T13:39:00,13,5,1,0,0,0,9,8,17,41,3,18,0.158,0
600003,Park Town,Central Chennai,13.078877,80.282592,2025-08-19T17:38:00,2025-08-19T18:00:00,2025-08-19T18:16:00,17,1,0,0,0,1,22,16,38,24,7,49,0.14,2
600006,Triplicane,Central Chennai,13.055189,80.28252,2025-06-20T01:59:00,2025-06-20T02:07:00,2025-06-20T02:19:00,1,4,0,1,0,0,8,12,20,24,1,32,0.03,1
600024,Ashok Nagar,West Chennai,13.036868,80.214534,2025-07-21T11:57:00,2025-07-21T12:09:00,2025-07-21T12:18:00,11,0,0,0,0,0,12,9,21,16,6,24,0.24,1
600011,Royapuram,North Chennai,13.11414,80.292113,2025-08-24T08:13:00,2025-08-24T08:32:00,2025-08-24T09:02:00,8,6,1,0,0,1,19,30,49,64,6,47,0.125,2
600004,Mylapore,Central Chennai,13.030333,80.266416,2025-07-30T18:45:00,2025-07-30T18:54:00,2025-07-30T19:10:00,18,2,0,0,1,1,9,16,25,16,3,33,0.088,1
600006,Triplicane,Central Chennai,13.057243,80.275184,2025-06-26T20:26:00,2025-06-26T20:42:00,2025-06-26T20:55:00,20,3,0,0,1,1,16,13,29,31,4,38,0.103,1
600017,T. Nagar,Central Chennai,13.040663,80.23432,2025-07-11T17:48:00,2025-07-11T17:50:00,2025-07-11T18:02:00,17,4,0,0,0,1,2,12,14,20,3,31,0.094,1
600113,Sholinganallur,IT Corridor,12.898463,80.227603,2025-10-24T22:08:00,2025-10-24T22:16:00,2025-10-24T22:27:00,22,4,0,1,1,0,8,11,19,34,2,13,0.143,1
600021,Kodungaiyur,North Chennai,13.132535,80.256764,2025-06-11T15:34:00,2025-06-11T16:11:00,2025-06-11T16:36:00,15,2,0,0,0,0,37,25,62,77,12,43,0.273,2
600119,Besant Nagar,South Chennai,12.998815,80.263412,2025-11-17T11:52:00,2025-11-17T11:55:00,2025-11-17T12:04:00,11,0,0,0,0,0,3,9,12,24,3,21,0.136,0
600003,Park Town,Central Chennai,13.077112,80.284998,2025-11-21T18:35:00,2025-11-21T18:55:00,2025-11-21T19:19:00,18,4,0,0,1,1,20,24,44,73,3,34,0.086,2
600006,Triplicane,Central Chennai,13.057748,80.279379,2025-09-05T20:44:00,2025-09-05T20:52:00,2025-09-05T21:07:00,20,4,0,0,1,1,8,15,23,38,3,31,0.094,1
600011,Royapuram,North Chennai,13.106881,80.287817,2025-06-27T11:45:00,2025-06-27T11:50:00,2025-06-27T12:07:00,11,4,0,0,0,0,5,17,22,43,4,35,0.111,2
600028,Nungambakkam,Central Chennai,13.060423,80.243636,2025-10-20T09:25:00,2025-10-20T09:27:00,2025-10-20T09:44:00,9,0,0,0,0,1,2,17,19,15,3,29,0.1,1
600001,Parrys Corner,George Town,13.083765,80.278685,2025-07-27T05:20:00,2025-07-27T05:44:00,2025-07-27T06:06:00,5,6,1,1,0,0,24,22,46,50,4,45,0.087,2
600021,Kodungaiyur,North Chennai,13.130453,80.251219,2025-11-23T00:18:00,2025-11-23T00:58:00,2025-11-23T01:29:00,0,6,1,1,0,0,40,31,71,39,5,42,0.116,2
600001,Parrys Corner,George Town,13.090688,80.279733,2025-08-19T21:39:00,2025-08-19T21:50:00,2025-08-19T22:05:00,21,1,0,0,1,0,11,15,26,43,7,48,0.143,2
600003,Park Town,Central Chennai,13.077488,80.28804,2025-07-10T08:22:00,2025-07-10T09:02:00,2025-07-10T09:27:00,8,3,0,0,0,1,40,25,65,50,5,48,0.102,2
600011,Royapuram,North Chennai,13.104837,80.291878,2025-09-17T23:25:00,2025-09-17T23:58:00,2025-09-18T00:21:00,23,2,0,1,0,0,33,23,56,36,6,34,0.171,2
600003,Park Town,Central Chennai,13.079844,80.285966,2025-10-28T00:56:00,2025-10-28T01:35:00,2025-10-28T01:54:00,0,1,0,1,0,0,39,19,58,59,6,44,0.133,2
600127,Perungudi,IT Corridor,12.95433,80.24235,2025-11-07T06:39:00,2025-11-07T06:47:00,2025-11-07T06:54:00,6,4,0,0,0,0,8,7,15,20,4,31,0.125,0
600021,Kodungaiyur,North Chennai,13.131003,80.248553,2025-07-12T20:03:00,2025-07-12T20:26:00,2025-07-12T20:56:00,20,5,1,0,1,1,23,30,53,77,9,43,0.205,2
600017,T. Nagar,Central Chennai,13.042062,80.231987,2025-07-24T17:59:00,2025-07-24T18:01:00,2025-07-24T18:13:00,17,3,0,0,0,1,2,12,14,52,7,36,0.189,1
600003,Park Town,Central Chennai,13.079746,80.285588,2025-10-07T15:40:00,2025-10-07T16:07:00,2025-10-07T16:26:00,15,1,0,0,0,0,27,19,46,31,6,40,0.146,2
600090,Velachery,South Chennai,12.975439,80.21823,2025-10-25T02:06:00,2025-10-25T02:12:00,2025-10-25T02:27:00,2,5,1,1,0,0,6,15,21,19,2,22,0.087,1
600001,Parrys Corner,George Town,13.093289,80.274206,2025-06-02T19:06:00,2025-06-02T19:42:00,2025-06-02T20:09:00,19,0,0,0,1,1,36,27,63,15,4,39,0.1,2
600041,Adyar,South Chennai,13.007262,80.257434,2025-06-19T20:20:00,2025-06-19T20:25:00,2025-06-19T20:33:00,20,3,0,0,1,1,5,8,13,15,1,16,0.059,0
600001,Parrys Corner,George Town,13.087046,80.277605,2025-08-22T09:55:00,2025-08-22T10:04:00,2025-08-22T10:28:00,9,4,0,0,0,1,9,24,33,38,6,40,0.146,2
600096,OMR,IT Corridor,12.941176,80.227052,2025-06-17T03:59:00,2025-06-17T04:00:00,2025-06-17T04:12:00,3,1,0,1,0,0,1,12,13,80,5,13,0.357,1
600017,T. Nagar,Central Chennai,13.041047,80.233627,2025-09-06T19:06:00,2025-09-06T19:16:00,2025-09-06T19:28:00,19,5,1,0,1,1,10,12,22,32,5,34,0.143,1
600007,Perambur,North Chennai,13.120387,80.237792,2025-08-16T04:06:00,2025-08-16T04:26:00,2025-08-16T04:56:00,4,5,1,1,0,0,20,30,50,17,5,40,0.122,2
600007,Perambur,North Chennai,13.109735,80.239598,2025-09-01T21:49:00,2025-09-01T22:06:00,2025-09-01T22:22:00,21,0,0,0,1,0,17,16,33,37,7,34,0.2,2
600017,T. Nagar,Central Chennai,13.036512,80.234213,2025-07-16T05:35:00,2025-07-16T05:43:00,2025-07-16T06:00:00,5,2,0,1,0,0,8,17,25,32,6,36,0.162,2
600021,Kodungaiyur,North Chennai,13.131019,80.256607,2025-10-04T15:51:00,2025-10-04T16:26:00,2025-10-04T16:53:00,15,5,1,0,0,0,35,27,62,19,6,39,0.15,2
600004,Mylapore,Central Chennai,13.036324,80.260121,2025-11-25T09:38:00,2025-11-25T09:53:00,2025-11-25T10:05:00,9,1,0,0,0,1,15,12,27,37,4,25,0.154,1
600127,Perungudi,IT Corridor,12.957825,80.243616,2025-08-05T12:52:00,2025-08-05T12:53:00,2025-08-05T13:04:00,12,1,0,0,0,0,1,11,12,32,2,21,0.091,0
600004,Mylapore,Central Chennai,13.036872,80.262526,2025-09-23T03:40:00,2025-09-23T03:55:00,2025-09-23T04:09:00,3,1,0,1,0,0,15,14,29,32,4,33,0.118,1
600021,Kodungaiyur,North Chennai,13.130729,80.250529,2025-10-28T15:25:00,2025-10-28T15:35:00,2025-10-28T15:58:00,15,1,0,0,0,0,10,23,33,40,8,45,0.174,2
600119,Besant Nagar,South Chennai,12.999717,80.260427,2025-08-11T16:31:00,2025-08-11T16:33:00,2025-08-11T16:41:00,16,0,0,0,0,0,2,8,10,36,1,15,0.062,0
600042,Thiruvanmiyur,South Chennai,12.987673,80.257144,2025-06-20T06:29:00,2025-06-20T06:38:00,2025-06-20T06:45:00,6,4,0,0,0,0,9,7,16,44,5,19,0.25,0
600021,Kodungaiyur,North Chennai,13.13182,80.250284,2025-06-12T22:57:00,2025-06-12T23:40:00,2025-06-13T00:06:00,22,3,0,1,1,0,43,26,69,53,8,43,0.182,2
600028,Nungambakkam,Central Chennai,13.057829,80.238621,2025-11-04T13:40:00,2025-11-04T13:42:00,2025-11-04T13:51:00,13,1,0,0,0,0,2,9,11,34,3,33,0.088,1
600042,Thiruvanmiyur,South Chennai,12.977733,80.260619,2025-06-03T16:39:00,2025-06-03T16:46:00,2025-06-03T16:52:00,16,1,0,0,0,0,7,6,13,31,2,12,0.154,0
600018,Kodambakkam,West Chennai,13.051919,80.22422,2025-08-03T02:14:00,2025-08-03T02:29:00,2025-08-03T02:50:00,2,6,1,1,0,0,15,21,36,84,7,26,0.259,2
600090,Velachery,South Chennai,12.969762,80.216398,2025-07-16T14:22:00,2025-07-16T14:25:00,2025-07-16T14:34:00,14,2,0,0,0,0,3,9,12,35,10,14,0.667,0
600018,Kodambakkam,West Chennai,13.050313,80.228908,2025-09-25T04:15:00,2025-09-25T04:26:00,2025-09-25T04:44:00,4,3,0,1,0,0,11,18,29,72,4,34,0.114,2
600001,Parrys Corner,George Town,13.085678,80.280682,2025-06-06T19:50:00,2025-06-06T20:03:00,2025-06-06T20:34:00,19,4,0,0,1,1,13,31,44,41,6,33,0.176,2
600017,T. Nagar,Central Chennai,13.036442,80.233287,2025-11-23T08:36:00,2025-11-23T08:52:00,2025-11-23T09:06:00,8,6,1,0,0,1,16,14,30,45,7,23,0.292,1
600127,Perungudi,IT Corridor,12.963028,80.243935,2025-11-16T22:23:00,2025-11-16T22:28:00,2025-11-16T22:41:00,22,6,1,1,1,0,5,13,18,17,3,21,0.136,1
600007,Perambur,North Chennai,13.114929,80.235257,2025-07-20T15:30:00,2025-07-20T16:01:00,2025-07-20T16:19:00,15,6,1,0,0,0,31,18,49,60,6,56,0.105,2
600113,Sholinganallur,IT Corridor,12.901022,80.221456,2025-06-17T04:56:00,2025-06-17T05:01:00,2025-06-17T05:11:00,4,1,0,1,0,0,5,10,15,44,5,19,0.25,1
600090,Velachery,South Chennai,12.976615,80.216149,2025-09-10T00:09:00,2025-09-10T00:13:00,2025-09-10T00:27:00,0,2,0,1,0,0,4,14,18,55,2,16,0.118,1
600042,Thiruvanmiyur,South Chennai,12.981945,80.2617,2025-10-12T19:05:00,2025-10-12T19:14:00,2025-10-12T19:23:00,19,6,1,0,1,1,9,9,18,16,4,19,0.2,0
600017,T. Nagar,Central Chennai,13.038007,80.236154,2025-07-16T16:40:00,2025-07-16T16:45:00,2025-07-16T16:57:00,16,2,0,0,0,0,5,12,17,26,6,27,0.214,1
600001,Parrys Corner,George Town,13.092293,80.279851,2025-08-02T04:21:00,2025-08-02T04:53:00,2025-08-02T05:22:00,4,5,1,1,0,0,32,29,61,34,7,48,0.143,2
600020,Anna Nagar,West Chennai,13.085337,80.208104,2025-07-06T11:54:00,2025-07-06T12:02:00,2025-07-06T12:14:00,11,6,1,0,0,0,8,12,20,23,5,19,0.25,1
600113,Sholinganallur,IT Corridor,12.902429,80.226234,2025-10-04T05:28:00,2025-10-04T05:29:00,2025-10-04T05:40:00,5,5,1,1,0,0,1,11,12,15,2,23,0.083,1
600096,OMR,IT Corridor,12.939544,80.233036,2025-08-31T06:02:00,2025-08-31T06:05:00,2025-08-31T06:13:00,6,6,1,0,0,0,3,8,11,48,3,11,0.25,0
600028,Nungambakkam,Central Chennai,13.063248,80.24172,2025-06-29T15:57:00,2025-06-29T16:08:00,2025-06-29T16:18:00,15,6,1,0,0,0,11,10,21,34,4,25,0.154,1
600011,Royapuram,North Chennai,13.102251,80.289818,2025-09-19T05:26:00,2025-09-19T05:46:00,2025-09-19T06:10:00,5,4,0,1,0,0,20,24,44,23,6,38,0.154,2
600020,Anna Nagar,West Chennai,13.08541,80.212139,2025-08-17T12:35:00,2025-08-17T12:52:00,2025-08-17T13:03:00,12,6,1,0,0,0,17,11,28,26,3,20,0.143,1
600023,Vyasarpadi,North Chennai,13.109005,80.250763,2025-08-23T17:27:00,2025-08-23T17:45:00,2025-08-23T18:07:00,17,5,1,0,0,1,18,22,40,15,11,48,0.224,2
600003,Park Town,Central Chennai,13.078401,80.280411,2025-07-30T21:06:00,2025-07-30T21:27:00,2025-07-30T21:43:00,21,2,0,0,1,0,21,16,37,35,7,35,0.194,2
600042,Thiruvanmiyur,South Chennai,12.984786,80.257598,2025-07-09T11:50:00,2025-07-09T11:54:00,2025-07-09T12:00:00,11,2,0,0,0,0,4,6,10,18,4,7,0.5,0
600004,Mylapore,Central Chennai,13.035716,80.261981,2025-11-24T01:48:00,2025-11-24T02:01:00,2025-11-24T02:15:00,1,0,0,1,0,0,13,14,27,27,1,30,0.032,1
600017,T. Nagar,Central Chennai,13.036651,80.236117,2025-11-22T01:02:00,2025-11-22T01:13:00,2025-11-22T01:29:00,1,5,1,1,0,0,11,16,27,23,5,24,0.2,2
600028,Nungambakkam,Central Chennai,13.057785,80.243751,2025-09-15T18:14:00,2025-09-15T18:22:00,2025-09-15T18:39:00,18,0,0,0,1,1,8,17,25,15,4,21,0.182,1
600001,Parrys Corner,George Town,13.086589,80.277668,2025-08-04T21:03:00,2025-08-04T21:30:00,2025-08-04T21:47:00,21,0,0,0,1,0,27,17,44,35,3,31,0.094,2
600020,Anna Nagar,West Chennai,13.084192,80.210425,2025-09-17T21:39:00,2025-09-17T21:41:00,2025-09-17T21:51:00,21,2,0,0,1,0,2,10,12,75,3,22,0.13,1
600021,Kodungaiyur,North Chennai,13.132427,80.256402,2025-09-30T21:44:00,2025-09-30T22:27:00,2025-09-30T22:46:00,21,1,0,0,1,0,43,19,62,38,11,49,0.22,2
600003,Park Town,Central Chennai,13.078052,80.283925,2025-10-25T02:01:00,2025-10-25T02:15:00,2025-10-25T02:38:00,2,5,1,1,0,0,14,23,37,71,5,41,0.119,2
600042,Thiruvanmiyur,South Chennai,12.980082,80.257489,2025-06-20T23:58:00,2025-06-21T00:02:00,2025-06-21T00:08:00,23,4,0,1,0,0,4,6,10,36,1,20,0.048,0
600006,Triplicane,Central Chennai,13.054171,80.281138,2025-07-02T18:57:00,2025-07-02T19:08:00,2025-07-02T19:21:00,18,2,0,0,1,1,11,13,24,28,6,30,0.194,1
600090,Velachery,South Chennai,12.979364,80.214042,2025-09-05T18:11:00,2025-09-05T18:14:00,2025-09-05T18:25:00,18,4,0,0,1,1,3,11,14,22,1,20,0.048,0
600020,Anna Nagar,West Chennai,13.084354,80.212161,2025-09-09T16:26:00,2025-09-09T16:32:00,2025-09-09T16:42:00,16,1,0,0,0,0,6,10,16,24,4,27,0.143,1
600021,Kodungaiyur,North Chennai,13.124555,80.253176,2025-07-12T23:24:00,2025-07-12T23:37:00,2025-07-13T00:00:00,23,5,1,1,0,0,13,23,36,23,5,42,0.116,2
600119,Besant Nagar,South Chennai,12.996783,80.269845,2025-07-02T08:50:00,2025-07-02T08:55:00,2025-07-02T09:06:00,8,2,0,0,0,1,5,11,16,78,2,26,0.074,0
600113,Sholinganallur,IT Corridor,12.893621,80.229208,2025-09-19T14:00:00,2025-09-19T14:06:00,2025-09-19T14:14:00,14,4,0,0,0,0,6,8,14,20,5,18,0.263,0
600024,Ashok Nagar,West Chennai,13.039294,80.205993,2025-08-13T23:15:00,2025-08-13T23:31:00,2025-08-13T23:45:00,23,2,0,1,0,0,16,14,30,40,8,22,0.348,1
600003,Park Town,Central Chennai,13.080191,80.278222,2025-07-30T21:50:00,2025-07-30T21:58:00,2025-07-30T22:14:00,21,2,0,0,1,0,8,16,24,32,7,42,0.163,2
600004,Mylapore,Central Chennai,13.039767,80.262675,2025-08-29T22:20:00,2025-08-29T22:28:00,2025-08-29T22:39:00,22,4,0,1,1,0,8,11,19,77,7,28,0.241,1
600127,Perungudi,IT Corridor,12.95834,80.239411,2025-07-19T10:13:00,2025-07-19T10:19:00,2025-07-19T10:32:00,10,5,1,0,0,1,6,13,19,17,1,21,0.045,0
600127,Perungudi,IT Corridor,12.965638,80.244077,2025-08-11T20:54:00,2025-08-11T20:56:00,2025-08-11T21:08:00,20,0,0,0,1,1,2,12,14,24,1,23,0.042,0
600090,Velachery,South Chennai,12.976026,80.220878,2025-08-24T12:42:00,2025-08-24T12:48:00,2025-08-24T12:59:00,12,6,1,0,0,0,6,11,17,67,8,25,0.308,0
600023,Vyasarpadi,North Chennai,13.110144,80.252402,2025-07-20T22:23:00,2025-07-20T22:33:00,2025-07-20T22:59:00,22,6,1,1,1,0,10,26,36,23,6,31,0.188,2
600006,Triplicane,Central Chennai,13.059841,80.280809,2025-07-04T05:18:00,2025-07-04T05:37:00,2025-07-04T05:53:00,5,4,0,1,0,0,19,16,35,55,2,26,0.074,2
600096,OMR,IT Corridor,12.942051,80.226324,2025-09-20T16:39:00,2025-09-20T16:47:00,2025-09-20T16:58:00,16,5,1,0,0,0,8,11,19,79,3,19,0.15,0
600119,Besant Nagar,South Chennai,12.999738,80.268162,2025-11-20T03:46:00,2025-11-20T03:54:00,2025-11-20T04:01:00,3,3,0,1,0,0,8,7,15,47,6,19,0.3,0
600001,Parrys Corner,George Town,13.082574,80.276105,2025-07-29T11:49:00,2025-07-29T11:57:00,2025-07-29T12:13:00,11,1,0,0,0,0,8,16,24,20,8,42,0.186,2
600127,Perungudi,IT Corridor,12.963739,80.240675,2025-06-04T13:17:00,2025-06-04T13:23:00,2025-06-04T13:34:00,13,2,0,0,0,0,6,11,17,30,3,20,0.143,0
600023,Vyasarpadi,North Chennai,13.112201,80.24108,2025-06-14T01:18:00,2025-06-14T01:48:00,2025-06-14T02:16:00,1,5,1,1,0,0,30,28,58,61,8,42,0.186,2
600011,Royapuram,North Chennai,13.104131,80.293161,2025-11-08T20:42:00,2025-11-08T21:07:00,2025-11-08T21:28:00,20,5,1,0,1,1,25,21,46,15,4,50,0.078,2
600017,T. Nagar,Central Chennai,13.043058,80.234464,2025-06-25T02:07:00,2025-06-25T02:20:00,2025-06-25T02:36:00,2,2,0,1,0,0,13,16,29,24,2,23,0.083,2
600096,OMR,IT Corridor,12.939351,80.227254,2025-10-02T03:33:00,2025-10-02T03:42:00,2025-10-02T03:51:00,3,3,0,1,0,0,9,9,18,16,0,21,0.0,1
600018,Kodambakkam,West Chennai,13.049999,80.226905,2025-06-11T07:17:00,2025-06-11T07:28:00,2025-06-11T07:40:00,7,2,0,0,0,0,11,12,23,31,4,33,0.118,1
600001,Parrys Corner,George Town,13.089525,80.275468,2025-09-18T23:52:00,2025-09-19T00:11:00,2025-09-19T00:39:00,23,3,0,1,0,0,19,28,47,41,6,50,0.118,2
600007,Perambur,North Chennai,13.115671,80.236424,2025-10-23T06:36:00,2025-10-23T07:03:00,2025-10-23T07:19:00,6,3,0,0,0,0,27,16,43,15,2,40,0.049,2
600119,Besant Nagar,South Chennai,12.999445,80.267545,2025-06-06T04:31:00,2025-06-06T04:32:00,2025-06-06T04:40:00,4,4,0,1,0,0,1,8,9,18,5,15,0.312,0
600127,Perungudi,IT Corridor,12.958641,80.243341,2025-07-27T01:44:00,2025-07-27T01:47:00,2025-07-27T01:58:00,1,6,1,1,0,0,3,11,14,56,5,16,0.294,1
600024,Ashok Nagar,West Chennai,13.03572,80.214035,2025-09-04T18:24:00,2025-09-04T18:42:00,2025-09-04T18:57:00,18,3,0,0,1,1,18,15,33,24,1,28,0.034,1
600003,Park Town,Central Chennai,13.078238,80.276386,2025-08-05T03:35:00,2025-08-05T04:16:00,2025-08-05T04:38:00,3,1,0,1,0,0,41,22,63,18,6,42,0.14,2
600011,Royapuram,North Chennai,13.108577,80.288516,2025-11-25T22:30:00,2025-11-25T22:58:00,2025-11-25T23:18:00,22,1,0,1,1,0,28,20,48,29,5,39,0.125,2
600023,Vyasarpadi,North Chennai,13.107825,80.247678,2025-07-02T03:34:00,2025-07-02T03:43:00,2025-07-02T04:02:00,3,2,0,1,0,0,9,19,28,47,6,37,0.158,2
600021,Kodungaiyur,North Chennai,13.134395,80.256645,2025-08-21T21:55:00,2025-08-21T22:05:00,2025-08-21T22:31:00,21,3,0,0,1,0,10,26,36,55,7,38,0.179,2
600001,Parrys Corner,George Town,13.091038,80.277615,2025-06-13T20:33:00,2025-06-13T20:55:00,2025-06-13T21:19:00,20,4,0,0,1,1,22,24,46,26,4,43,0.091,2
600006,Triplicane,Central Chennai,13.056045,80.278362,2025-09-07T19:37:00,2025-09-07T19:43:00,2025-09-07T19:59:00,19,6,1,0,1,1,6,16,22,44,4,32,0.121,1
600096,OMR,IT Corridor,12.938936,80.231631,2025-07-13T07:31:00,2025-07-13T07:33:00,2025-07-13T07:40:00,7,6,1,0,0,0,2,7,9,35,3,22,0.13,0
600096,OMR,IT Corridor,12.937982,80.233012,2025-06-30T20:44:00,2025-06-30T20:52:00,2025-06-30T21:05:00,20,0,0,0,1,1,8,13,21,21,3,16,0.176,0
600007,Perambur,North Chennai,13.114865,80.237501,2025-10-26T07:58:00,2025-10-26T08:28:00,2025-10-26T08:55:00,7,6,1,0,0,0,30,27,57,15,5,36,0.135,2
600023,Vyasarpadi,North Chennai,13.106899,80.247498,2025-10-17T17:34:00,2025-10-17T18:13:00,2025-10-17T18:37:00,17,4,0,0,0,1,39,24,63,16,8,29,0.267,2
600006,Triplicane,Central Chennai,13.053692,80.277887,2025-10-31T04:19:00,2025-10-31T04:28:00,2025-10-31T04:41:00,4,4,0,1,0,0,9,13,22,38,6,34,0.171,1
600011,Royapuram,North Chennai,13.108028,80.293243,2025-07-05T21:25:00,2025-07-05T21:49:00,2025-07-05T22:05:00,21,5,1,0,1,0,24,16,40,19,5,38,0.128,2
600090,Velachery,South Chennai,12.973519,80.215892,2025-06-14T21:50:00,2025-06-14T21:55:00,2025-06-14T22:02:00,21,5,1,0,1,0,5,7,12,54,3,22,0.13,0
600006,Triplicane,Central Chennai,13.054885,80.274515,2025-06-18T23:45:00,2025-06-19T00:00:00,2025-06-19T00:12:00,23,2,0,1,0,0,15,12,27,20,6,26,0.222,1
